"","X","id","pname","gender","fname","canonical_fname","oname","born_on_year","begin_on_year","begin_on_month","begin_on_day","end_on_year","end_on_month","end_on_day","nationality"
"3848",14674,10936,"Eva Henriette Aubert",1,"Member of Section","First Division","Distribution of Documents",1891,1931,1,1,1940,1,31,"Swiss"
"3849",14676,10850,"Anne Jonzier",1,"Cleaner","Third Division","Pool",1895,1930,5,9,1930,12,31,"Swiss"
"3850",14677,11883,"Annette Blanc",1,"Multigraph Operator","Second Division","General Assemblies Staff",1904,1924,8,25,1925,9,7,"Swiss"
"3851",14678,9432,"Antoine Mutti",0,"Messenger","Second Division","General Assemblies Staff",1895,1926,3,8,NA,NA,NA,"Swiss"
"3852",14679,10941,"Elsa Dorothy Auger",1,"Senior Assistant","First Division","Information Section",1894,1927,2,9,1927,4,25,"British"
"3853",14681,10943,"Marie Auvergne",1,"Stenographer","Second Division","Establishment Office",NA,1920,1,19,1920,6,NA,"British"
"3854",14683,10563,"Antoine Vellemann",0,"Interpreter","First Division","General Assemblies Staff",1875,1921,9,2,NA,NA,NA,"Swiss"
"3855",14684,10563,"Antoine Vellemann",0,"Interpreter","First Division","General Assemblies Staff",1875,1922,8,31,NA,NA,NA,"Swiss"
"3856",14685,10563,"Antoine Vellemann",0,"Interpreter","First Division","General Assemblies Staff",1875,1924,9,1,NA,NA,NA,"Swiss"
"3857",14686,10563,"Antoine Vellemann",0,"Interpreter","First Division","General Assemblies Staff",1875,1926,3,8,NA,NA,NA,"Swiss"
"3858",14689,10878,"Arnold Ramuz",0,"Liftboy","Third Division","Pool",1906,1935,3,9,1940,5,17,"Swiss"
"3859",14690,10911,"Attilio Arizzoli",0,"Cleaner","Third Division","Pool",1898,1946,3,5,1946,3,27,"Swiss"
"3860",14691,10965,"1889 Alexander Duncan Cumming Russell",0,"Interpreter","First Division","Translation",1889,1920,10,27,1939,11,30,"British"
"3861",14692,10966,"Jean Charles Emile Labarthe",0,"Précis Writer","First Division","Précis-Writing Department",1883,1927,10,27,1927,12,22,"French"
"3862",14693,10966,"Jean Charles Emile Labarthe",0,"Précis Writer","First Division","Précis-Writing Department",1883,1928,10,26,1928,12,15,"French"
"3863",14694,10966,"Jean Charles Emile Labarthe",0,"Précis Writer","First Division","Précis-Writing Department",1883,1929,3,12,1931,8,23,"French"
"3864",14695,11457,"Berthe Herzenstein",1,"Shorthand Typist","Second Division","Pool",1899,1922,7,3,1940,5,17,"Swiss"
"3865",14696,10967,"Rose Rusconi",1,"Telephonist","Third Division","Secretary-General's Office",1895,1927,5,4,1927,9,27,"Swiss"
"3866",14697,10967,"Rose Rusconi",1,"Telephonist","Third Division","Secretary-General's Office",1895,1928,5,7,1932,11,30,"Swiss"
"3867",14698,10967,"Rose Rusconi",1,"Telephonist","Third Division","Secretary-General's Office",1895,1933,1,16,1933,1,28,"Swiss"
"3868",14699,10967,"Rose Rusconi",1,"Telephonist","Third Division","Secretary-General's Office",1895,1933,9,25,1933,10,11,"Swiss"
"3869",14701,10969,"Friedrich Rumbeli",0,"Messenger","Second Division","Auxiliary Staff",1876,1925,8,31,1925,10,1,"Swiss"
"3870",14702,10969,"Friedrich Rumbeli",0,"Messenger","Second Division","Auxiliary Staff",1876,1926,3,4,1926,3,15,"Swiss"
"3871",14703,10969,"Friedrich Rumbeli",0,"Messenger","Second Division","Auxiliary Staff",1876,1926,6,8,1926,6,10,"Swiss"
"3872",14704,10969,"Friedrich Rumbeli",0,"Messenger","Second Division","Auxiliary Staff",1876,1926,8,30,1926,10,1,"Swiss"
"3873",14705,10969,"Friedrich Rumbeli",0,"Messenger","Second Division","Auxiliary Staff",1876,1927,4,29,1927,5,26,"Swiss"
"3874",14706,10970,"Labonne",0,"Verbatim Reporter","Second Division","Transit Conference",NA,1924,11,15,1925,8,6,"French"
"3875",14707,10970,"Labonne",0,"Verbatim Reporter","Second Division","Council",NA,1925,6,8,NA,NA,NA,"French"
"3876",14708,10971,"Clémence Labruyere",1,"Sorter","Third Division","Duplicating & Multigraph Service",1911,1938,9,12,1938,9,30,"French"
"3877",14709,10972,"Marcel Lachat",0,"Clerk","Second Division","Distribution of Documents",1903,1924,8,25,1924,11,NA,"Swiss"
"3878",14710,10972,"Marcel Lachat",0,"Clerk","Second Division","Distribution of Documents",1903,1925,2,20,1925,2,28,"Swiss"
"3879",14711,10973,"Gaston Fernand Ruffener",0,"Messenger","Second Division","Auxiliary Staff",1910,1932,2,1,1932,3,18,"Swiss"
"3880",14712,10973,"Gaston Fernand Ruffener",0,"Messenger","Second Division","Auxiliary Staff",1910,1932,4,11,1932,5,21,"Swiss"
"3881",14713,10973,"Gaston Fernand Ruffener",0,"Messenger","Second Division","Auxiliary Staff",1910,1935,9,9,1935,9,28,"Swiss"
"3882",14714,10973,"Gaston Fernand Ruffener",0,"Packer","Third Division","Library",1910,1935,9,29,1937,1,31,"Swiss"
"3883",14715,11391,"Berthe Pauline Robert",1,"Copyist","Second Division","Pool",1897,1936,3,2,1936,7,4,"Swiss"
"3884",14716,11391,"Berthe Pauline Robert",1,"Copyist","Second Division","Pool",1897,1937,4,21,1937,4,31,"Swiss"
"3885",14717,10935,"Betty Aubert",1,"Shorthand Typist","Second Division","Pool",1891,1924,8,12,1924,12,21,"Swiss"
"3886",14718,10977,"Edmond Georges Ruff",0,"Clerk","Second Division","Economic and Financial Section",1905,1934,1,1,1939,7,14,"Swiss"
"3887",14719,10977,"Edmond Georges Ruff",0,"Clerk","Second Division","Department II",1905,1939,7,15,1939,9,2,"Swiss"
"3888",14720,10977,"Edmond Georges Ruff",0,"Clerk","Second Division","Department II",1905,1940,4,4,1940,4,18,"Swiss"
"3889",14721,10977,"Edmond Georges Ruff",0,"Clerk","Second Division","Department II",1905,1940,6,7,1940,6,26,"Swiss"
"3890",14722,10977,"Edmond Georges Ruff",0,"Clerk","Second Division","Department II",1905,1940,9,1,1940,10,15,"Swiss"
"3891",14723,10977,"Edmond Georges Ruff",0,"Clerk","Second Division","Department II",1905,NA,NA,NA,NA,NA,NA,"Swiss"
"3892",14724,10978,"François  Lachenal",0,"Copyholder","Second Division","Printing & Publishing Department",1912,1932,4,22,1932,7,9,"Swiss"
"3893",14725,10978,"François  Lachenal",0,"Copyholder","Second Division","Printing & Publishing Department",1912,1932,9,26,1932,10,15,"Swiss"
"3894",14726,10979,"Charles Lachenman",0,"Messenger","Second Division","Auxiliary Staff",1909,1926,8,30,1928,2,29,"Swiss"
"3895",14727,10980,"Louis Capron",0,"Messenger","Second Division","Paris Office",1879,1929,4,8,1929,4,20,"French"
"3896",14728,10981,"Francis Lacroix",0,"Cleaner","Third Division","Auxiliary Staff",1892,1937,9,20,1937,10,5,"Swiss"
"3897",14729,10982,"Hélène Rufer née Nabholz",1,"Messenger","Second Division","Duplicating & Multigraph Service",1897,1927,9,5,1927,9,27,"Swiss"
"3898",14730,10982,"Hélène Rufer née Nabholz",1,"Messenger","Second Division","Duplicating & Multigraph Service",1897,1928,8,31,1928,9,26,"Swiss"
"3899",14731,10982,"Hélène Rufer née Nabholz",1,"Messenger","Second Division","Duplicating & Multigraph Service",1897,1929,9,2,1929,12,7,"Swiss"
"3900",14732,10982,"Hélène Rufer née Nabholz",1,"Messenger","Second Division","Duplicating & Multigraph Service",1897,1931,9,7,1931,9,27,"Swiss"
"3901",14733,10982,"Hélène Rufer née Nabholz",1,"Messenger","Second Division","Duplicating & Multigraph Service",1897,1923,9,1,1923,12,22,"Swiss"
"3902",14734,10982,"Hélène Rufer née Nabholz",1,"Messenger","Second Division","Duplicating & Multigraph Service",1897,1924,3,12,1924,3,22,"Swiss"
"3903",14735,10982,"Hélène Rufer née Nabholz",1,"Messenger","Second Division","Duplicating & Multigraph Service",1897,1924,6,10,1924,6,21,"Swiss"
"3904",14736,10982,"Hélène Rufer née Nabholz",1,"Messenger","Second Division","Duplicating & Multigraph Service",1897,1924,9,1,NA,NA,NA,"Swiss"
"3905",14737,10982,"Hélène Rufer née Nabholz",1,"Messenger","Second Division","Duplicating & Multigraph Service",1897,1925,9,4,NA,NA,NA,"Swiss"
"3906",14738,10982,"Hélène Rufer née Nabholz",1,"Messenger","Second Division","Duplicating & Multigraph Service",1897,1926,9,1,1926,9,18,"Swiss"
"3907",14744,10986,"Frederic Edward Ruegg",0,"Clerk","Second Division","Distribution of Documents",1900,1924,8,15,NA,NA,NA,"British"
"3908",14745,10986,"Frederic Edward Ruegg",0,"Clerk","Second Division","Distribution of Documents",1900,1926,9,1,1926,9,18,"British"
"3909",14746,10987,"Germaine Lador",1,"Clerical Assistant","Second Division","Library",1898,1923,5,4,1925,12,31,"Swiss"
"3910",14747,10988,"Christine Ruegg",1,"Clerk","Second Division","Distribution of Documents",NA,1921,8,29,NA,NA,NA,"British"
"3911",14748,10988,"Christine Ruegg",1,"Clerk","Second Division","Distribution of Documents",NA,1922,9,2,NA,NA,NA,"British"
"3912",14749,9240,"Camille Elise Metraux",1,"Shorthand Typist","Second Division","Pool",1897,1924,7,16,1924,11,30,"Swiss"
"3913",14751,10991,"Yvonne Laeseke",1,"Clerk","Second Division","Financial Section & Economic Intelligence Service",1911,1936,3,18,1936,7,14,"Swiss"
"3914",14752,9240,"Camille Elise Metraux",1,"Shorthand Typist","Second Division","Pool",1897,1925,1,19,1925,5,17,"Swiss"
"3915",14753,8597,"Carmen Louise Fioroli",1,"Shorthand Typist","Second Division","Pool",1908,1927,5,2,1929,7,31,"Swiss"
"3916",14754,10824,"Cécile Amiet",1,"Shorthand Typist","Second Division","Pool",1898,1928,6,4,1928,6,9,"Swiss"
"3917",14755,10992,"Marguerite Zumthor",1,"Copyist","Second Division","Distribution of Documents",1896,1926,2,8,1940,7,20,"Swiss"
"3918",14756,10992,"Marguerite Zumthor",1,"Clerk","Second Division","Distribution of Documents",1896,1945,6,18,1946,10,31,"Swiss"
"3919",14757,10993,"Germán de Laferrere",0,"Messenger","Second Division","Auxiliary Staff",1901,1926,5,31,1926,9,31,"South American"
"3920",14758,10994,"Thérèse Rüdisühli",1,"Cleaner","Third Division","Auxiliary Staff",1911,1937,9,20,1937,10,5,"Swiss"
"3921",14759,10994,"Thérèse Rüdisühli",1,"Cleaner","Third Division","Auxiliary Staff",1911,1938,9,7,1938,10,15,"Swiss"
"3922",14762,10996,"Charles Ruckstukl",0,"Cleaner","Third Division","Auxiliary Staff",1885,1929,10,21,1930,4,28,"Swiss"
"3923",14763,10996,"Charles Ruckstukl",0,"Office Keeper","Third Division","Auxiliary Staff",1885,1930,4,28,1930,10,8,"Swiss"
"3924",14764,10996,"Charles Ruckstukl",0,"Furnaceman","Third Division","Auxiliary Staff",1885,1930,10,8,1931,5,1,"Swiss"
"3925",14765,10996,"Charles Ruckstukl",0,"Office Keeper","Third Division","Auxiliary Staff",1885,1931,5,1,1931,10,1,"Swiss"
"3926",14766,10996,"Charles Ruckstukl",0,"Cleaner","Third Division","Auxiliary Staff",1885,1931,10,1,1935,7,1,"Swiss"
"3927",14767,10996,"Charles Ruckstukl",0,"Night-watchman","Third Division","Auxiliary Staff",1885,1935,7,1,1940,5,17,"Swiss"
"3928",14770,10998,"Robert Stéphen Jean Victor Lafrance",0,"Translator","First Division","Translation",1891,1919,7,22,1920,3,1,"French"
"3929",14771,10999,"Jules Zumthor",0,"Technician","Third Division","Auxiliary Staff",1893,1935,1,31,1937,4,11,"Swiss"
"3930",14772,10999,"Jules Zumthor",0,"Technician","Third Division","Auxiliary Staff",1893,1937,4,12,1938,1,31,"Swiss"
"3931",14773,11000,"Gabriel Edouard Ruchet",0,"Cleaner","Third Division","Auxiliary Staff",1896,1927,1,1,1940,3,31,"Swiss"
"3932",14774,11001,"Jean Emile Royer",0,"Interpreter","First Division","Translation",1900,1928,9,3,NA,NA,NA,"French"
"3933",14775,11001,"Jean Emile Royer",0,"Translator","First Division","Translation",1900,1929,4,8,1931,1,1,"French"
"3934",14776,11001,"Jean Emile Royer",0,"Interpreter","First Division","Translation",1900,1931,1,1,1939,6,26,"French"
"3935",14777,11001,"Jean Emile Royer",0,"Interpreter","First Division","Central Section",1900,1939,6,26,1940,12,15,"French"
"3936",14778,11002,"Eva Zurbrugg née Gianoli",1,"Cleaner","Third Division","Auxiliary Staff",1902,1938,9,1,1939,5,31,"Swiss"
"3937",14780,10824,"Cécile Amiet",1,"Shorthand Typist","Second Division","Pool",1898,1928,6,19,1928,7,7,"Swiss"
"3938",14781,10824,"Cécile Amiet",1,"Shorthand Typist","Second Division","Pool",1898,1930,9,8,1930,12,20,"Swiss"
"3939",14782,10824,"Cécile Amiet",1,"Shorthand Typist","Second Division","Pool",1898,1931,1,6,1931,1,24,"Swiss"
"3940",14783,11545,"Cécile Caroline Rosier",1,"Shorthand Précis Writer","Second Division","Pool",1905,1931,8,3,1931,8,17,"Swiss"
"3941",14784,11545,"Cécile Caroline Rosier",1,"Shorthand Typist","Second Division","Pool",1905,1931,8,17,1931,8,23,"Swiss"
"3942",14785,11545,"Cécile Caroline Rosier",1,"Shorthand Typist","Second Division","Pool",1905,1932,9,26,1932,10,14,"Swiss"
"3943",14786,11545,"Cécile Caroline Rosier",1,"Shorthand Typist","Second Division","Pool",1905,1938,6,3,1938,9,30,"Swiss"
"3944",14787,8797,"Cécile Fortunée Jeanne Goy née Moura",1,"Shorthand Typist","Second Division","Pool",1901,1926,7,1,1939,4,30,"Swiss"
"3945",14788,8797,"Cécile Fortunée Jeanne Goy née Moura",1,"Shorthand Typist","Second Division","Pool",1901,1946,4,3,1946,4,18,"Swiss"
"3946",14789,11007,"Inès  Lamarche",1,"Tea Messenger","Third Division","Auxiliary Staff",1892,1932,3,16,1932,6,20,"Swiss"
"3947",14790,11008,"Louis Emile Roux",0,"Expert/Specialist","First Division","Economic and Financial Section",1892,1926,9,22,1926,10,31,"French"
"3948",14791,11008,"Louis Emile Roux",0,"Member of Section","First Division","Economic and Financial Section",1892,1927,1,31,1927,6,30,"French"
"3949",14792,10939,"Célestine Aubry",1,"Cleaner","Third Division","Pool",1903,1937,4,1,1939,5,31,"Swiss"
"3950",14793,11010,"Edmond H. Rouviere",0,"Draughtsman","Third Division","Auxiliary Staff",1900,1922,8,7,1922,9,9,"Swiss"
"3951",14794,11011,"Albert Rousselle",0,"Cyclist","Third Division","Auxiliary Staff",1890,1931,3,24,1931,3,27,"French"
"3952",14795,11011,"Albert Rousselle",0,"Cyclist","Third Division","Auxiliary Staff",1890,1931,7,15,1931,8,6,"French"
"3953",14796,11011,"Albert Rousselle",0,"Cyclist","Third Division","Auxiliary Staff",1890,NA,NA,NA,NA,NA,NA,"French"
"3954",14797,11011,"Albert Rousselle",0,"Cyclist","Third Division","Auxiliary Staff",1890,1932,8,16,1932,9,8,"French"
"3955",14798,9169,"César Bachmann",0,"Messenger","Second Division","Pool",1915,1933,9,25,1933,10,11,"Swiss"
"3956",14799,9281,"Charles Auguste Baechtold",0,"Usher","Third Division","Pool",1891,1920,10,28,1921,1,1,"Swiss"
"3957",14800,11013,"F.W. Byford",0,"Unspecified","Clerk","Unspecified",NA,NA,NA,NA,NA,NA,NA,"British"
"3958",14801,9281,"Charles Auguste Baechtold",0,"Usher","Third Division","Pool",1891,1921,1,1,1927,1,1,"Swiss"
"3959",14802,9281,"Charles Auguste Baechtold",0,"Usher","Third Division","Pool",1891,1927,1,1,1946,7,31,"Swiss"
"3960",14803,11673,"Charles Challet",0,"Cleaner","Third Division","General Assemblies Staff",1905,1947,3,5,1947,3,13,"Swiss"
"3961",14804,9009,"Charles Inderbitz",0,"Cleaner","Third Division","Pool",1886,1926,10,1,1940,3,31,"Swiss"
"3962",14809,9403,"Charles Louis Mottier",0,"Statistician","First Division","Health Section",1894,1924,7,5,1932,4,30,"Swiss"
"3963",14811,11020,"Armande Roulin",1,"Cleaner","Third Division","Auxiliary Staff",1861,1923,8,1,1933,3,31,"Swiss"
"3964",14814,11023,"André Roulier",0,"Cleaner","Third Division","Auxiliary Staff",1906,1937,8,23,1937,10,5,"Swiss"
"3965",14818,8966,"Charles Mange",0,"Messenger","Second Division","General Assemblies Staff",1878,1924,9,1,NA,NA,NA,"Swiss"
"3966",14820,11028,"Anthony Buxton",0,"Private Secretary","Second Division","Secretary-General's Office",1881,1919,8,1,1930,12,31,"British"
"3967",14821,11028,"Anthony Buxton",0,"Chief of Section","First Division","Distribution of Documents",1881,1931,1,1,1931,10,15,"British"
"3968",14823,8966,"Charles Mange",0,"Messenger","Second Division","General Assemblies Staff",1878,1925,8,31,NA,NA,NA,"Swiss"
"3969",14824,9420,"Charles Munsch",0,"Motorcyclist","Third Division","General Assemblies Staff",1903,1923,9,3,NA,NA,NA,"Swiss"
"3970",14826,9420,"Charles Munsch",0,"Motorcyclist","Third Division","General Assemblies Staff",1903,1924,9,1,NA,NA,NA,"Swiss"
"3971",14827,11030,"Frank Samuel Roulet",0,"Clerk","Clerk","Auxiliary Staff",1903,1935,3,18,1946,7,31,"Swiss"
"3972",14829,9420,"Charles Munsch",0,"Motorcyclist","Third Division","General Assemblies Staff",1903,1925,9,5,NA,NA,NA,"Swiss"
"3973",14830,11546,"Charles Rossat",0,"Messenger","Second Division","Pool",NA,1921,9,1,1921,10,6,"Swiss"
"3974",14831,11046,"Charlotte Lamuniere, née Simon",1,"Stenographer","Second Division","Pool",1902,1942,10,5,1945,8,15,"Swiss"
"3975",14832,11034,"Andrée Lambert",1,"Copyholder","Second Division","Printing & Publishing Department",1906,1927,3,1,1940,5,17,"Swiss"
"3976",14835,11037,"Alexander William Rattray",0,"Junior Assistant","Second Division","Registry",1904,1920,7,12,1931,4,1,"British"
"3977",14836,11037,"Alexander William Rattray",0,"Junior Assistant","Second Division","Refugee Section",1904,1931,4,1,1931,6,30,"British"
"3978",14837,11038,"Marcelle Lamiable",1,"Telephone Operator","Third Division","Paris Office",1889,1920,9,10,1935,3,31,"French"
"3979",14838,11039,"Willy Rauber",0,"Driver","Third Division","Auxiliary Staff",1905,1933,10,10,1933,10,11,"Swiss"
"3980",14840,11142,"Charlotte Reut",1,"Telephone Operator","Third Division","Pool",1892,1920,11,NA,1924,1,1,"Swiss"
"3981",14841,11041,"Constance Louise Rauschert",1,"Stenographer","Second Division","Social Questions and Opium Traffic Section",1901,1931,4,1,1937,3,1,"Swiss"
"3982",14842,11142,"Charlotte Reut",1,"Telephone Operator","Third Division","Pool",1892,1924,1,1,1925,12,31,"Swiss"
"3983",14843,11041,"Constance Louise Rauschert",1,"Stenographer","Second Division","Personnel Office",1901,1938,4,15,1939,5,1,"Swiss"
"3984",14844,10093,"Claire Jaquat",1,"Stenographer","Second Division","Pool",1887,1927,9,5,1927,9,27,"Swiss"
"3985",14845,11041,"Constance Louise Rauschert",1,"Clerk","Clerk","Publications Service",1901,1945,7,16,1946,3,13,"Swiss"
"3986",14847,11043,"Gustave Badel",0,"Driver","Third Division","Auxiliary Staff",1895,1937,5,24,1937,5,29,"Swiss"
"3987",14848,9418,"Claude Marguerite Ada Juliette Munier",1,"Shorthand Typist","Second Division","Pool",1907,1930,5,7,1931,1,31,"Swiss"
"3988",14850,11046,"Charlotte Lamuniere, née Simon",1,"Junior Assistant","Second Division","Distribution of Documents",1902,1920,10,16,1942,10,5,"Swiss"
"3989",14851,9418,"Claude Marguerite Ada Juliette Munier",1,"Shorthand Typist","Second Division","Pool",1907,1933,1,23,1933,7,31,"Swiss"
"3990",14852,11046,"Charlotte Lamuniere, née Simon",1,"Stenographer","Second Division","Central Opium Board",1902,1945,8,15,1946,8,31,"Swiss"
"3991",14853,11073,"Clémentine Lanovaz",1,"Shorthand Typist","Second Division","Pool",1895,1935,7,8,1935,7,18,"Swiss"
"3992",14854,11073,"Clémentine Lanovaz",1,"Shorthand Typist","Second Division","Pool",1895,1936,1,20,1936,2,15,"Swiss"
"3993",14855,9643,"Constance  Pesson",1,"Telephone Operator","Third Division","General Assemblies Staff",1890,1921,9,6,NA,NA,NA,"Swiss"
"3994",14856,11041,"Constance Louise Rauschert",1,"Stenographer","Second Division","Pool",1901,1930,9,8,1931,4,1,"Swiss"
"3995",14857,11041,"Constance Louise Rauschert",1,"Stenographer","Second Division","Pool",1901,1937,3,1,1938,4,15,"Swiss"
"3996",14858,11048,"Elsie Ray",1,"Copyist","Second Division","Social Questions and Opium Traffic Section",1899,1923,1,1,1925,11,25,"British"
"3997",14860,11041,"Constance Louise Rauschert",1,"Stenographer","Second Division","Pool",1901,1939,5,1,1940,5,17,"Swiss"
"3998",14861,10094,"Constant Jaques",0,"Clerk","Clerk","General Assemblies Staff",1906,1927,9,5,1927,9,27,"Swiss"
"3999",14862,11050,"Pierette Ezeline Lamuniere, née Mirandoli",1,"Clerk","Second Division","Distribution of Documents",1899,1930,9,8,1930,10,5,"Swiss"
"4000",14863,11050,"Pierette Ezeline Lamuniere, née Mirandoli",1,"Clerk","Second Division","Distribution of Documents",1899,1931,9,7,1931,9,29,"Swiss"
"4001",14864,11050,"Pierette Ezeline Lamuniere, née Mirandoli",1,"Clerk","Second Division","Distribution of Documents",1899,1932,1,25,1932,10,17,"Swiss"
"4002",14865,10836,"Daniel Anet",0,"Temporary Proof-Reader","Second Division","General Assemblies Staff",1910,1936,10,1,1936,10,10,"Swiss"
"4003",14866,11052,"Alan Norman Lancaster",0,"Proof-Reader","Second Division","Printing & Publishing Department",1908,1938,3,16,1939,9,12,"British"
"4004",14867,10938,"Daniel Aubort",0,"Driver","Third Division","Pool",1903,1937,9,13,1937,10,5,"Swiss"
"4005",14868,10838,"Daniel Théodore Angst",0,"Gardener","Third Division","Pool",1903,1937,5,1,1938,7,6,"Swiss"
"4006",14869,11057,"Céclie Marie Lance",1,"Copyist","Second Division","Duplicating & Multigraph Service",1900,1930,2,17,1930,4,5,"Swiss"
"4007",14870,11058,"Jane Lance",1,"Messenger","Second Division","Duplicating & Multigraph Service",1907,1924,9,1,1924,10,2,"Swiss"
"4008",14871,11059,"John Pawley Bate",0,"Member of Section","First Division","Legal Section",NA,1919,NA,NA,1919,NA,NA,"British"
"4009",14872,11555,"Denise Marceline Hornung",1,"Shorthand Typist","Second Division","Pool",1914,1935,5,16,1935,12,19,"Swiss"
"4010",14873,11555,"Denise Marceline Hornung",1,"Shorthand Typist","Second Division","Pool",1914,1936,3,13,1936,5,30,"Swiss"
"4011",14874,11555,"Denise Marceline Hornung",1,"Shorthand Typist","Second Division","Pool",1914,1937,9,10,1937,10,2,"Swiss"
"4012",14875,11062,"Martha Clara Landre-Lang",1,"Copyist","Second Division","Duplicating & Multigraph Service",1895,1936,2,4,1936,12,16,"Swiss"
"4013",14876,11062,"Martha Clara Landre-Lang",1,"Copyist","Second Division","Duplicating & Multigraph Service",1895,1937,1,21,1937,7,29,"Swiss"
"4014",14877,11062,"Martha Clara Landre-Lang",1,"Clerk","Second Division","Distribution of Documents",1895,1937,7,29,1937,8,12,"Swiss"
"4015",14878,9042,"Denyse Maus",1,"Shorthand Typist","Second Division","Pool",1917,1937,9,13,1937,10,6,"Swiss"
"4016",14882,8785,"Dolly Goretta",1,"Shorthand Typist","Second Division","Pool",NA,1946,4,4,1946,4,18,"Swiss"
"4017",14883,11308,"Donald Henry Burford",0,"Statistical Clerk","Second Division","Health Section",1901,1926,8,30,1928,10,13,"Swiss"
"4018",14884,9580,"Dora Papis née Cougn",1,"Copyist","Second Division","Pool",1902,1926,8,2,1930,10,31,"Swiss"
"4019",14885,9580,"Dora Papis née Cougn",1,"Shorthand Typist","Second Division","Pool",1902,1935,5,16,1935,5,25,"Swiss"
"4020",14886,11657,"Dr.  Raymond Pierre Léon Gautier",0,"Translator","First Division","Health Section",1885,1924,5,1,1926,7,29,"Swiss"
"4021",14887,11657,"Dr.  Raymond Pierre Léon Gautier",0,"Member of Section","First Division","Health Section",1885,1931,9,28,1939,1,31,"Swiss"
"4022",14888,11069,"Lena Batten",1,"Stenographer","Second Division","Library",1891,1923,5,15,1925,1,1,"British"
"4023",14889,11657,"Dr.  Raymond Pierre Léon Gautier",0,"Director","First Division","Health Section",1885,1939,2,1,1940,2,30,"Swiss"
"4024",14891,11657,"Dr.  Raymond Pierre Léon Gautier",0,"Expert/Specialist","First Division","Health Section",1885,1944,8,1,1946,8,31,"Swiss"
"4025",14892,9568,"Edgar Pagan",0,"Messenger","Second Division","General Assemblies Staff",1904,1924,9,1,NA,NA,NA,"Swiss"
"4026",14895,10099,"Edmée Krumenacher",1,"Shorthand Typist","Second Division","General Assemblies Staff",1898,1924,9,1,1924,11,17,"Swiss"
"4027",14896,10099,"Edmée Krumenacher",1,"Shorthand Typist","Second Division","Pool",1898,1924,11,17,1924,12,3,"Swiss"
"4028",14897,10977,"Edmond Georges Ruff",0,"Clerk","Second Division","Health Section",1905,1929,4,2,1933,12,31,"Swiss"
"4029",14898,11547,"Edouard Marc Rosset",0,"Gardener","Third Division","Pool",1903,1936,11,16,1940,10,15,"Swiss"
"4030",14899,11072,"Fernand Reck",0,"Messenger-Cyclist","Third Division","Distribution of Documents",1911,NA,NA,NA,NA,NA,NA,"Swiss"
"4031",14900,11072,"Fernand Reck",0,"Messenger-Cyclist","Third Division","Library",1911,1932,6,1,1932,9,3,"Swiss"
"4032",14901,9623,"Edvige Perelli",1,"Shorthand Typist","Second Division","Pool",1914,1938,9,12,1938,9,30,"Swiss"
"4033",14902,11231,"Henriette Rieber-Mohn",1,"Shorthand Typist","Second Division","Information Section",1889,1924,5,1,1940,11,30,"Scandinavian"
"4034",14903,11334,"Eliane Bruel",1,"Copyist","Second Division","Pool",1899,1928,3,19,1928,3,31,"Swiss"
"4035",14904,11075,"Lanthen Jacob von ",0,"Cleaner","Third Division","Auxiliary Staff",1910,1937,5,15,1937,10,5,"Swiss"
"4036",14905,11075,"Lanthen Jacob von ",0,"Cleaner","Third Division","Auxiliary Staff",1910,1938,4,29,1938,5,28,"Swiss"
"4037",14906,11076,"Francis Lapaluid",0,"Messenger","Second Division","Auxiliary Staff",1910,1930,1,13,1930,1,16,"Swiss"
"4038",14907,11076,"Francis Lapaluid",0,"Cyclist","Third Division","Auxiliary Staff",1910,1930,9,8,1930,10,31,"Swiss"
"4039",14909,11078,"Laplace",1,"Lingère","Third Division","Auxiliary Staff",1877,1926,NA,NA,1940,3,31,"Swiss"
"4040",14910,11334,"Eliane Bruel",1,"Copyist","Second Division","Pool",1899,1928,5,14,1928,5,19,"Swiss"
"4041",14911,11334,"Eliane Bruel",1,"Copyist","Second Division","Pool",1899,1928,5,29,1928,6,30,"Swiss"
"4042",14912,11081,"Césarine Redard",1,"Messenger-Cyclist","Third Division","Auxiliary Staff",1894,1930,8,29,1930,10,19,"Swiss"
"4043",14913,11081,"Césarine Redard",1,"Cleaner","Third Division","Auxiliary Staff",1894,1931,1,8,1939,5,31,"Swiss"
"4044",14914,11081,"Césarine Redard",1,"Cleaner","Third Division","Auxiliary Staff",1894,1946,3,25,1946,7,31,"Swiss"
"4045",14915,11334,"Eliane Bruel",1,"Copyist","Second Division","Pool",1899,1929,4,15,1929,4,30,"Swiss"
"4046",14916,10420,"Elisa Stucki",1,"Shorthand Typist","Second Division","Pool",1898,1927,5,4,1928,12,12,"Swiss"
"4047",14917,10420,"Elisa Stucki",1,"Shorthand Typist","Second Division","Pool",1898,1928,1,25,1928,10,24,"Swiss"
"4048",14919,11085,"Louis Clovis Henri Baud",0,"Huissier","Third Division","Auxiliary Staff",1899,1929,8,26,1929,9,28,"French"
"4049",14920,11085,"Louis Clovis Henri Baud",0,"Cleaner","Third Division","Auxiliary Staff",1899,1935,2,1,1946,7,31,"French"
"4050",14921,11103,"Elisabeth de Regel",1,"Clerk","Clerk","Health Section",1894,1922,10,9,1927,2,15,"Swiss"
"4051",14922,11653,"Elisabeth Hélène Cavillier",1,"Shorthand Typist","Second Division","Pool",1911,1946,3,6,1946,7,31,"Swiss"
